id;nom;categorie;style;niveau;photo;avatar_posture;consigne
EX3254;Devil press;Full body;amrap;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_amrap.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3255;Devil press;Full body;emom;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_emom.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3256;Devil press;Full body;hyrox;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_hyrox.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3257;Devil press;Full body;boxe;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_boxe.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_boxe_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3258;Devil press;Full body;cardio;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_cardio.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3259;Devil press;Full body;trail;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_trail.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3260;Devil press;Full body;remise_forme;Confirmé;assets/photos/full_body/full_body_devil_press_confirme_remise_forme.jpg;assets/avatar_exercices/full_body/full_body_devil_press_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3261;Devil press;Full body;musculation;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_musculation.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3262;Devil press;Full body;poids_du_corps;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_poids_du_corps.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3263;Devil press;Full body;crossfit;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_crossfit.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3264;Devil press;Full body;crosstraining;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_crosstraining.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3265;Devil press;Full body;hiit;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_hiit.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3266;Devil press;Full body;amrap;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_amrap.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3267;Devil press;Full body;emom;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_emom.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3268;Devil press;Full body;hyrox;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_hyrox.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3269;Devil press;Full body;boxe;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_boxe.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_boxe_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3270;Devil press;Full body;cardio;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_cardio.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3271;Devil press;Full body;trail;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_trail.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3272;Devil press;Full body;remise_forme;Athlète FAFATRAINING;assets/photos/full_body/full_body_devil_press_athlete_remise_forme.jpg;assets/avatar_exercices/full_body/full_body_devil_press_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Devil press
EX3273;Sandbag carry;Full body;musculation;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_musculation.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3274;Sandbag carry;Full body;poids_du_corps;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_poids_du_corps.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3275;Sandbag carry;Full body;crossfit;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_crossfit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3276;Sandbag carry;Full body;crosstraining;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_crosstraining.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3277;Sandbag carry;Full body;hiit;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_hiit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3278;Sandbag carry;Full body;amrap;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_amrap.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3279;Sandbag carry;Full body;emom;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_emom.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3280;Sandbag carry;Full body;hyrox;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_hyrox.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3281;Sandbag carry;Full body;boxe;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_boxe.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_boxe_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3282;Sandbag carry;Full body;cardio;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_cardio.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3283;Sandbag carry;Full body;trail;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_trail.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3284;Sandbag carry;Full body;remise_forme;Débutant;assets/photos/full_body/full_body_sandbag_carry_debutant_remise_forme.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3285;Sandbag carry;Full body;musculation;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_musculation.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3286;Sandbag carry;Full body;poids_du_corps;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_poids_du_corps.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3287;Sandbag carry;Full body;crossfit;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_crossfit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3288;Sandbag carry;Full body;crosstraining;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_crosstraining.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3289;Sandbag carry;Full body;hiit;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_hiit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3290;Sandbag carry;Full body;amrap;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_amrap.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3291;Sandbag carry;Full body;emom;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_emom.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3292;Sandbag carry;Full body;hyrox;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_hyrox.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3293;Sandbag carry;Full body;boxe;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_boxe.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_boxe_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3294;Sandbag carry;Full body;cardio;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_cardio.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3295;Sandbag carry;Full body;trail;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_trail.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3296;Sandbag carry;Full body;remise_forme;Actif;assets/photos/full_body/full_body_sandbag_carry_actif_remise_forme.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3297;Sandbag carry;Full body;musculation;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_musculation.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3298;Sandbag carry;Full body;poids_du_corps;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_poids_du_corps.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3299;Sandbag carry;Full body;crossfit;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_crossfit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3300;Sandbag carry;Full body;crosstraining;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_crosstraining.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3301;Sandbag carry;Full body;hiit;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_hiit.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3302;Sandbag carry;Full body;amrap;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_amrap.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3303;Sandbag carry;Full body;emom;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_emom.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3304;Sandbag carry;Full body;hyrox;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_hyrox.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3305;Sandbag carry;Full body;boxe;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_boxe.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_boxe_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3306;Sandbag carry;Full body;cardio;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_cardio.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
EX3307;Sandbag carry;Full body;trail;Confirmé;assets/photos/full_body/full_body_sandbag_carry_confirme_trail.jpg;assets/avatar_exercices/full_body/full_body_sandbag_carry_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Sandbag carry
