id;nom;categorie;style;niveau;chemin_photo;photo_obligatoire;consigne_photo;materiel_visible
EX2035;Skater jump;HIIT · AMRAP · EMOM;musculation;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2035_skater-jump_confirme_musculation.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style musculation, matériel visible : poids du corps;poids du corps
EX2036;Skater jump;HIIT · AMRAP · EMOM;poids_du_corps;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2036_skater-jump_confirme_poids_du_corps.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2037;Skater jump;HIIT · AMRAP · EMOM;crossfit;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2037_skater-jump_confirme_crossfit.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style crossfit, matériel visible : poids du corps;poids du corps
EX2038;Skater jump;HIIT · AMRAP · EMOM;crosstraining;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2038_skater-jump_confirme_crosstraining.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style crosstraining, matériel visible : poids du corps;poids du corps
EX2039;Skater jump;HIIT · AMRAP · EMOM;hiit;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2039_skater-jump_confirme_hiit.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style hiit, matériel visible : poids du corps;poids du corps
EX2040;Skater jump;HIIT · AMRAP · EMOM;hyrox;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2040_skater-jump_confirme_hyrox.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style hyrox, matériel visible : poids du corps;poids du corps
EX2041;Skater jump;HIIT · AMRAP · EMOM;boxe;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2041_skater-jump_confirme_boxe.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style boxe, matériel visible : poids du corps;poids du corps
EX2042;Skater jump;HIIT · AMRAP · EMOM;cardio;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2042_skater-jump_confirme_cardio.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style cardio, matériel visible : poids du corps;poids du corps
EX2043;Skater jump;HIIT · AMRAP · EMOM;remise_forme;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2043_skater-jump_confirme_remise_forme.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Confirmé, style remise_forme, matériel visible : poids du corps;poids du corps
EX2044;Skater jump;HIIT · AMRAP · EMOM;musculation;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2044_skater-jump_athlete_musculation.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style musculation, matériel visible : poids du corps;poids du corps
EX2045;Skater jump;HIIT · AMRAP · EMOM;poids_du_corps;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2045_skater-jump_athlete_poids_du_corps.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2046;Skater jump;HIIT · AMRAP · EMOM;crossfit;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2046_skater-jump_athlete_crossfit.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crossfit, matériel visible : poids du corps;poids du corps
EX2047;Skater jump;HIIT · AMRAP · EMOM;crosstraining;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2047_skater-jump_athlete_crosstraining.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crosstraining, matériel visible : poids du corps;poids du corps
EX2048;Skater jump;HIIT · AMRAP · EMOM;hiit;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2048_skater-jump_athlete_hiit.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style hiit, matériel visible : poids du corps;poids du corps
EX2049;Skater jump;HIIT · AMRAP · EMOM;hyrox;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2049_skater-jump_athlete_hyrox.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style hyrox, matériel visible : poids du corps;poids du corps
EX2050;Skater jump;HIIT · AMRAP · EMOM;boxe;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2050_skater-jump_athlete_boxe.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style boxe, matériel visible : poids du corps;poids du corps
EX2051;Skater jump;HIIT · AMRAP · EMOM;cardio;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2051_skater-jump_athlete_cardio.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style cardio, matériel visible : poids du corps;poids du corps
EX2052;Skater jump;HIIT · AMRAP · EMOM;remise_forme;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2052_skater-jump_athlete_remise_forme.jpg;OUI;Skater jump — photo réaliste dédiée, niveau Athlète FAFATRAINING, style remise_forme, matériel visible : poids du corps;poids du corps
EX2053;Plank jack;HIIT · AMRAP · EMOM;musculation;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2053_plank-jack_debutant_musculation.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style musculation, matériel visible : poids du corps;poids du corps
EX2054;Plank jack;HIIT · AMRAP · EMOM;poids_du_corps;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2054_plank-jack_debutant_poids_du_corps.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2055;Plank jack;HIIT · AMRAP · EMOM;crossfit;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2055_plank-jack_debutant_crossfit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style crossfit, matériel visible : poids du corps;poids du corps
EX2056;Plank jack;HIIT · AMRAP · EMOM;crosstraining;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2056_plank-jack_debutant_crosstraining.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style crosstraining, matériel visible : poids du corps;poids du corps
EX2057;Plank jack;HIIT · AMRAP · EMOM;hiit;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2057_plank-jack_debutant_hiit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style hiit, matériel visible : poids du corps;poids du corps
EX2058;Plank jack;HIIT · AMRAP · EMOM;hyrox;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2058_plank-jack_debutant_hyrox.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style hyrox, matériel visible : poids du corps;poids du corps
EX2059;Plank jack;HIIT · AMRAP · EMOM;boxe;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2059_plank-jack_debutant_boxe.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style boxe, matériel visible : poids du corps;poids du corps
EX2060;Plank jack;HIIT · AMRAP · EMOM;cardio;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2060_plank-jack_debutant_cardio.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style cardio, matériel visible : poids du corps;poids du corps
EX2061;Plank jack;HIIT · AMRAP · EMOM;remise_forme;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2061_plank-jack_debutant_remise_forme.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Débutant, style remise_forme, matériel visible : poids du corps;poids du corps
EX2062;Plank jack;HIIT · AMRAP · EMOM;musculation;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2062_plank-jack_actif_musculation.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style musculation, matériel visible : poids du corps;poids du corps
EX2063;Plank jack;HIIT · AMRAP · EMOM;poids_du_corps;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2063_plank-jack_actif_poids_du_corps.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2064;Plank jack;HIIT · AMRAP · EMOM;crossfit;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2064_plank-jack_actif_crossfit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style crossfit, matériel visible : poids du corps;poids du corps
EX2065;Plank jack;HIIT · AMRAP · EMOM;crosstraining;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2065_plank-jack_actif_crosstraining.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style crosstraining, matériel visible : poids du corps;poids du corps
EX2066;Plank jack;HIIT · AMRAP · EMOM;hiit;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2066_plank-jack_actif_hiit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style hiit, matériel visible : poids du corps;poids du corps
EX2067;Plank jack;HIIT · AMRAP · EMOM;hyrox;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2067_plank-jack_actif_hyrox.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style hyrox, matériel visible : poids du corps;poids du corps
EX2068;Plank jack;HIIT · AMRAP · EMOM;boxe;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2068_plank-jack_actif_boxe.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style boxe, matériel visible : poids du corps;poids du corps
EX2069;Plank jack;HIIT · AMRAP · EMOM;cardio;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2069_plank-jack_actif_cardio.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style cardio, matériel visible : poids du corps;poids du corps
EX2070;Plank jack;HIIT · AMRAP · EMOM;remise_forme;Actif;assets/photos/exercises/04_hiit_amrap_emom/EX2070_plank-jack_actif_remise_forme.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Actif, style remise_forme, matériel visible : poids du corps;poids du corps
EX2071;Plank jack;HIIT · AMRAP · EMOM;musculation;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2071_plank-jack_confirme_musculation.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style musculation, matériel visible : poids du corps;poids du corps
EX2072;Plank jack;HIIT · AMRAP · EMOM;poids_du_corps;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2072_plank-jack_confirme_poids_du_corps.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2073;Plank jack;HIIT · AMRAP · EMOM;crossfit;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2073_plank-jack_confirme_crossfit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style crossfit, matériel visible : poids du corps;poids du corps
EX2074;Plank jack;HIIT · AMRAP · EMOM;crosstraining;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2074_plank-jack_confirme_crosstraining.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style crosstraining, matériel visible : poids du corps;poids du corps
EX2075;Plank jack;HIIT · AMRAP · EMOM;hiit;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2075_plank-jack_confirme_hiit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style hiit, matériel visible : poids du corps;poids du corps
EX2076;Plank jack;HIIT · AMRAP · EMOM;hyrox;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2076_plank-jack_confirme_hyrox.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style hyrox, matériel visible : poids du corps;poids du corps
EX2077;Plank jack;HIIT · AMRAP · EMOM;boxe;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2077_plank-jack_confirme_boxe.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style boxe, matériel visible : poids du corps;poids du corps
EX2078;Plank jack;HIIT · AMRAP · EMOM;cardio;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2078_plank-jack_confirme_cardio.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style cardio, matériel visible : poids du corps;poids du corps
EX2079;Plank jack;HIIT · AMRAP · EMOM;remise_forme;Confirmé;assets/photos/exercises/04_hiit_amrap_emom/EX2079_plank-jack_confirme_remise_forme.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Confirmé, style remise_forme, matériel visible : poids du corps;poids du corps
EX2080;Plank jack;HIIT · AMRAP · EMOM;musculation;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2080_plank-jack_athlete_musculation.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style musculation, matériel visible : poids du corps;poids du corps
EX2081;Plank jack;HIIT · AMRAP · EMOM;poids_du_corps;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2081_plank-jack_athlete_poids_du_corps.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX2082;Plank jack;HIIT · AMRAP · EMOM;crossfit;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2082_plank-jack_athlete_crossfit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crossfit, matériel visible : poids du corps;poids du corps
EX2083;Plank jack;HIIT · AMRAP · EMOM;crosstraining;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2083_plank-jack_athlete_crosstraining.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crosstraining, matériel visible : poids du corps;poids du corps
EX2084;Plank jack;HIIT · AMRAP · EMOM;hiit;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2084_plank-jack_athlete_hiit.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style hiit, matériel visible : poids du corps;poids du corps
EX2085;Plank jack;HIIT · AMRAP · EMOM;hyrox;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2085_plank-jack_athlete_hyrox.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style hyrox, matériel visible : poids du corps;poids du corps
EX2086;Plank jack;HIIT · AMRAP · EMOM;boxe;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2086_plank-jack_athlete_boxe.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style boxe, matériel visible : poids du corps;poids du corps
EX2087;Plank jack;HIIT · AMRAP · EMOM;cardio;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2087_plank-jack_athlete_cardio.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style cardio, matériel visible : poids du corps;poids du corps
EX2088;Plank jack;HIIT · AMRAP · EMOM;remise_forme;Athlète FAFATRAINING;assets/photos/exercises/04_hiit_amrap_emom/EX2088_plank-jack_athlete_remise_forme.jpg;OUI;Plank jack — photo réaliste dédiée, niveau Athlète FAFATRAINING, style remise_forme, matériel visible : poids du corps;poids du corps
EX2089;Battle rope waves;HIIT · AMRAP · EMOM;musculation;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2089_battle-rope-waves_debutant_musculation.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style musculation, matériel visible : battle rope;battle rope
EX2090;Battle rope waves;HIIT · AMRAP · EMOM;poids_du_corps;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2090_battle-rope-waves_debutant_poids_du_corps.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style poids_du_corps, matériel visible : battle rope;battle rope
EX2091;Battle rope waves;HIIT · AMRAP · EMOM;crossfit;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2091_battle-rope-waves_debutant_crossfit.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style crossfit, matériel visible : battle rope;battle rope
EX2092;Battle rope waves;HIIT · AMRAP · EMOM;crosstraining;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2092_battle-rope-waves_debutant_crosstraining.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style crosstraining, matériel visible : battle rope;battle rope
EX2093;Battle rope waves;HIIT · AMRAP · EMOM;hiit;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2093_battle-rope-waves_debutant_hiit.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style hiit, matériel visible : battle rope;battle rope
EX2094;Battle rope waves;HIIT · AMRAP · EMOM;hyrox;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2094_battle-rope-waves_debutant_hyrox.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style hyrox, matériel visible : battle rope;battle rope
EX2095;Battle rope waves;HIIT · AMRAP · EMOM;boxe;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2095_battle-rope-waves_debutant_boxe.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style boxe, matériel visible : battle rope;battle rope
EX2096;Battle rope waves;HIIT · AMRAP · EMOM;cardio;Débutant;assets/photos/exercises/04_hiit_amrap_emom/EX2096_battle-rope-waves_debutant_cardio.jpg;OUI;Battle rope waves — photo réaliste dédiée, niveau Débutant, style cardio, matériel visible : battle rope;battle rope
